UserID,Group,Week,Spend,Purchases
584763338,Control,11/17/2014,241.34,8
87987357,Test,11/17/2014,260.9,10
91690458,Test,11/17/2014,340.18,7
132705491,Control,11/17/2014,20.54,1
641221646,Test,11/17/2014,2679.56,4
2808960,Test,11/17/2014,74.37,1
464215306,Test,11/17/2014,69.05,1
52672195,Test,11/17/2014,124.35,2
110099342,Test,11/17/2014,117.37,3
67627801,Test,11/17/2014,72.25,4
259280084,Test,11/17/2014,87.7,7
208321842,Test,11/17/2014,198.34,7
195631973,Test,11/17/2014,25.33,1
335921972,Test,11/17/2014,294.69,2
74937040,Control,11/17/2014,87.32,2
115759741,Test,11/17/2014,53.79,4
191472020,Test,11/17/2014,32.04,4
60676679,Test,11/17/2014,1.94,1
58531628,Test,11/17/2014,15.69,1
680973554,Test,11/17/2014,749.14,32
372082941,Test,11/17/2014,48.88,2
49066024,Control,11/17/2014,35.22,3
272108795,Test,11/17/2014,2631.52,23
29721279,Test,11/17/2014,104.1,4
97202851,Test,11/17/2014,86.75,2
278182395,Control,11/17/2014,27.63,1
130733892,Test,11/17/2014,5.9,1
144287691,Test,11/17/2014,68.56,4
52495150,Test,11/17/2014,400.42,22
135390334,Test,11/17/2014,3.93,1
160943989,Test,11/17/2014,48.38,2
53813911,Test,11/17/2014,107.98,10
90462401,Control,11/17/2014,60.55,6
51028771,Test,11/17/2014,30.59,1
57370537,Test,11/17/2014,34.86,3
54771520,Test,11/17/2014,78.95,1
339171964,Test,11/17/2014,49.32,1
81560047,Control,11/17/2014,334.54,4
61587553,Test,11/17/2014,103.24,4
674673524,Control,11/17/2014,868.26,5
246377626,Test,11/17/2014,78.92,1
123176900,Test,11/17/2014,65.98,2
536392237,Test,11/17/2014,129.65,29
56569910,Test,11/17/2014,48.84,1
38728278,Test,11/17/2014,62.48,5
13521968,Control,11/17/2014,9.77,1
213712643,Test,11/17/2014,4.71,2
553152411,Test,11/17/2014,20.47,1
139747232,Test,11/17/2014,53.34,3
91735503,Test,11/17/2014,1815.29,2
175942132,Test,11/17/2014,51.22,2
97947836,Test,11/17/2014,612.65,2
72043460,Test,11/17/2014,52.78,2
185185696,Test,11/17/2014,113.4,4
125126987,Control,11/17/2014,51.88,4
162615410,Test,11/17/2014,33.42,2
33153950,Control,11/17/2014,92.54,2
44747080,Control,11/17/2014,42.86,2
4638096,Test,11/17/2014,34.42,2
161171737,Test,11/17/2014,13.77,2
222401967,Test,11/17/2014,256.88,24
183523074,Control,11/17/2014,51.61,8
209141775,Control,11/17/2014,197.37,1
297363546,Test,11/17/2014,18.28,1
178569121,Test,11/17/2014,20.45,1
353488138,Test,11/17/2014,26.86,5
659051317,Control,11/17/2014,278.81,51
109068219,Test,11/17/2014,40.7,3
526662259,Control,11/17/2014,231.1,29
106989763,Test,11/17/2014,264.27,2
132354685,Test,11/17/2014,267.63,2
143028170,Test,11/17/2014,11.72,1
98357354,Test,11/17/2014,360.03,14
167025867,Test,11/17/2014,21.69,1
493869221,Test,11/17/2014,71.84,3
229992782,Test,11/17/2014,18.31,1
198264070,Control,11/17/2014,89.7,1
56118463,Test,11/17/2014,31.51,1
68875090,Test,11/17/2014,422.87,11
186657710,Test,11/17/2014,1.95,1
331180487,Test,11/17/2014,56.9,2
110449107,Test,11/17/2014,398.64,3
90458619,Test,11/17/2014,1.94,1
208383071,Test,11/17/2014,87.46,3
575271396,Test,11/17/2014,83.79,2
290888431,Test,11/17/2014,9.84,1
459518045,Test,11/17/2014,169.87,5
142392942,Test,11/17/2014,1206.85,2
515690930,Test,11/17/2014,7.8,1
135017156,Test,11/17/2014,150.18,19
559683550,Test,11/17/2014,132.43,15
95641381,Test,11/17/2014,1465.8,1
552279261,Test,11/17/2014,32.6,4
253674268,Test,11/17/2014,6.44,1
295004919,Test,11/17/2014,148.73,6
55114679,Test,11/17/2014,11.96,2
66998751,Test,11/17/2014,36.26,2
310532414,Test,11/17/2014,13.68,1
129453562,Test,11/17/2014,127.46,6
306138530,Test,11/17/2014,31.55,1
399606337,Test,11/17/2014,1.95,1
408852500,Test,11/17/2014,26.75,2
40481344,Test,11/17/2014,20.74,1
67110136,Test,11/17/2014,28.27,4
285542716,Test,11/17/2014,1.94,1
38692129,Test,11/17/2014,589.11,1
70765147,Test,11/17/2014,7.81,2
108868896,Control,11/17/2014,19.72,1
62621452,Test,11/17/2014,6.34,1
164002560,Control,11/17/2014,9.8,1
104692790,Test,11/17/2014,1.93,1
158452623,Control,11/17/2014,1.94,1
591641793,Control,11/17/2014,367.21,16
83174324,Control,11/17/2014,76.87,4
226262806,Test,11/17/2014,48.71,5
437933984,Test,11/17/2014,128.42,3
67507272,Test,11/17/2014,61.13,2
138497636,Test,11/17/2014,133.06,3
308894667,Test,11/17/2014,103.94,2
77255454,Test,11/17/2014,197.81,14
46858440,Test,11/17/2014,130.53,10
135701779,Test,11/17/2014,64.34,1
473136261,Test,11/17/2014,97.92,2
437902845,Control,11/17/2014,48.74,4
90875539,Test,11/17/2014,171.92,4
207434238,Control,11/17/2014,39.36,1
135511269,Test,11/17/2014,197.02,2
38738786,Test,11/17/2014,147.68,7
24598898,Test,11/17/2014,1.95,1
41324234,Test,11/17/2014,61.18,1
280128887,Test,11/17/2014,91.69,2
196789218,Test,11/17/2014,19.55,1
104561207,Test,11/17/2014,1.95,1
446611812,Test,11/17/2014,2054.89,5
172924091,Test,11/17/2014,12.2,1
30480207,Test,11/17/2014,207.24,1
115943970,Test,11/17/2014,110.44,2
207546236,Test,11/17/2014,29.44,1
203837936,Test,11/17/2014,57.24,2
44831523,Test,11/17/2014,53.08,2
139845339,Test,11/17/2014,5.85,3
104360865,Test,11/17/2014,629.27,71
328034935,Test,11/17/2014,27.76,2
57492571,Test,11/17/2014,164.64,10
124990886,Test,11/17/2014,29.56,2
46782844,Test,11/17/2014,21.5,2
69711965,Test,11/17/2014,155.97,6
43567923,Test,11/17/2014,41.1,1
105893025,Test,11/17/2014,32.16,1
102889380,Test,11/17/2014,1786.84,2
328903579,Control,11/17/2014,21.02,2
64502106,Test,11/17/2014,14.12,1
106827612,Test,11/17/2014,1.95,1
133601738,Control,11/17/2014,646.91,1
28155626,Control,11/17/2014,40.37,2
70389449,Test,11/17/2014,15.99,1
186466472,Test,11/17/2014,68.08,4
640398299,Test,11/17/2014,8.73,2
291912561,Test,11/17/2014,15.71,2
123876823,Test,11/17/2014,3.9,2
62262681,Test,11/17/2014,122.81,2
101299395,Test,11/17/2014,62.82,3
71020554,Control,11/17/2014,3.95,1
52914747,Test,11/17/2014,55,1
127667474,Test,11/17/2014,177.33,3
119264512,Test,11/17/2014,59.72,4
447792595,Test,11/17/2014,119.69,13
98412607,Test,11/17/2014,78.3,1
45147444,Control,11/17/2014,9.78,1
179026038,Control,11/17/2014,11.76,1
289132421,Test,11/17/2014,11.38,2
197099218,Test,11/17/2014,17.7,1
146242051,Test,11/17/2014,412.38,1
217344357,Test,11/17/2014,46.95,3
80682946,Control,11/17/2014,29.36,1
322708953,Test,11/17/2014,7.85,2
34524283,Test,11/17/2014,14.66,1
576761855,Test,11/17/2014,7.1,2
29051307,Test,11/17/2014,294.64,8
425156022,Test,11/17/2014,1.13,1
42069431,Test,11/17/2014,321.88,7
124494485,Test,11/17/2014,18.69,1
204664545,Test,11/17/2014,151.22,4
73980205,Test,11/17/2014,13.75,2
159331838,Control,11/17/2014,176.74,5
73497076,Test,11/17/2014,194.09,11
46227412,Test,11/17/2014,29.4,2
137883897,Control,11/17/2014,68.73,1
295131002,Test,11/17/2014,74.33,4
125891299,Test,11/17/2014,207.24,2
221182541,Test,11/17/2014,114.06,3
69914663,Test,11/17/2014,181.19,8
593123919,Test,11/17/2014,137.87,2
129094537,Test,11/17/2014,274.34,1
353680563,Test,11/17/2014,0.02,1
276698535,Test,11/17/2014,214.91,9
551781265,Test,11/17/2014,355.27,1
109884607,Control,11/17/2014,125.24,5
217619696,Test,11/17/2014,13.64,2
160199823,Test,11/17/2014,79.72,4
39674641,Test,11/17/2014,97.74,11
191110076,Test,11/17/2014,261.36,26
302438754,Control,11/17/2014,19.71,1
28500590,Test,11/17/2014,21.81,1
274534796,Control,11/17/2014,83.01,1
70399101,Test,11/17/2014,70.27,2
55277672,Control,11/17/2014,663.81,20
101463067,Test,11/17/2014,196.35,1
178752454,Test,11/17/2014,24.69,1
18359220,Test,11/17/2014,15.79,2
394451120,Test,11/17/2014,48.86,1
91401282,Test,11/17/2014,25.42,1
309084108,Test,11/17/2014,417.68,9
111344449,Control,11/17/2014,5.86,1
389975821,Test,11/17/2014,159.02,11
576111408,Test,11/17/2014,426.38,11
398852404,Test,11/17/2014,23.66,1
166326212,Test,11/17/2014,276.39,12
675507653,Test,11/17/2014,205.44,17
119129494,Control,11/17/2014,1397.03,2
704142652,Test,11/17/2014,105.13,1
15192277,Control,11/17/2014,117.86,4
369737420,Test,11/17/2014,8.84,1
148395710,Test,11/17/2014,210.34,7
534830684,Control,11/17/2014,202.85,15
112366445,Test,11/17/2014,109.41,3
91529852,Test,11/17/2014,282.22,1
5014363,Test,11/17/2014,14.78,2
237821465,Test,11/17/2014,85.33,2
176439123,Test,11/17/2014,146.78,1
128388058,Test,11/17/2014,437.5,15
147478162,Control,11/17/2014,126.32,1
93329148,Test,11/17/2014,42.16,4
44227891,Control,11/17/2014,127.2,1
113455219,Control,11/17/2014,82.05,1
69040263,Test,11/17/2014,1211.43,7
23854788,Test,11/17/2014,493.22,1
126326167,Test,11/17/2014,165.75,2
42445454,Test,11/17/2014,20.85,2
169833709,Control,11/17/2014,126.43,10
345897707,Test,11/17/2014,17.57,1
143787379,Test,11/17/2014,70.23,6
66249126,Test,11/17/2014,73.55,5
29261466,Control,11/17/2014,5.9,1
544447364,Control,11/17/2014,120.24,5
75691465,Control,11/17/2014,23.6,2
510213133,Test,11/17/2014,107.12,14
104648054,Control,11/17/2014,22.2,2
422238697,Test,11/17/2014,275.92,2
122668916,Test,11/17/2014,39.45,1
182346831,Test,11/17/2014,4.29,1
646778766,Test,11/17/2014,28.27,4
209480162,Test,11/17/2014,29.57,1
23588546,Test,11/17/2014,11.74,1
29399430,Test,11/17/2014,1187.19,8
459399174,Test,11/17/2014,2335.17,7
211862950,Test,11/17/2014,5.83,1
291629025,Test,11/17/2014,7.88,1
117592881,Test,11/17/2014,29.59,1
175704447,Test,11/17/2014,3.89,2
138126620,Test,11/17/2014,1.94,1
166470503,Test,11/17/2014,44.01,2
116389532,Test,11/17/2014,165.7,1
688208343,Test,11/17/2014,441.11,5
137634063,Test,11/17/2014,35.98,2
653509811,Test,11/17/2014,74.02,6
148145562,Test,11/17/2014,8.88,1
140571330,Test,11/17/2014,3.95,1
228197124,Test,11/17/2014,59.21,1
520961561,Test,11/17/2014,81.05,5
307533748,Test,11/17/2014,9.81,3
271103925,Test,11/17/2014,143.68,5
123731683,Test,11/17/2014,3.86,1
452742694,Test,11/17/2014,70.19,1
106936310,Test,11/17/2014,32.35,3
532939200,Control,11/17/2014,39.05,3
200739612,Control,11/17/2014,69.9,3
132868532,Test,11/17/2014,131.89,3
609476436,Test,11/17/2014,1.94,1
310978998,Control,11/17/2014,46.96,1
500218271,Test,11/17/2014,135.24,6
200550934,Test,11/17/2014,1.94,1
180788757,Test,11/17/2014,221.05,1
51605173,Test,11/17/2014,68.04,3
661762253,Test,11/17/2014,16.61,2
386744015,Test,11/17/2014,139.63,2
35039360,Test,11/17/2014,52.23,6
66714569,Control,11/17/2014,84.33,3
368134567,Test,11/17/2014,65.13,1
219951234,Test,11/17/2014,169.62,1
127976492,Test,11/17/2014,59.96,2
115263930,Test,11/17/2014,27.04,2
114591699,Test,11/17/2014,14.59,3
201985748,Test,11/17/2014,33.46,3
280127392,Test,11/17/2014,295.94,1
172689602,Test,11/17/2014,148.67,6
97945253,Control,11/17/2014,176.69,30
400980211,Test,11/17/2014,3110.08,13
98985044,Test,11/17/2014,76.35,14
401585324,Control,11/17/2014,21.32,7
190413923,Control,11/17/2014,24.67,1
533606737,Test,11/17/2014,9.85,1
97205188,Test,11/17/2014,7.32,1
95461097,Test,11/17/2014,7.36,1
124641158,Control,11/17/2014,34.54,1
91963530,Test,11/17/2014,34.8,4
84094830,Test,11/17/2014,33.86,2
85883467,Control,11/17/2014,1.94,1
72712389,Test,11/17/2014,43.4,1
88612058,Control,11/17/2014,68.86,5
582266654,Test,11/17/2014,27.24,3
116099914,Test,11/17/2014,18.57,1
80500972,Test,11/17/2014,92.38,2
174456501,Test,11/17/2014,126.1,1
78227623,Test,11/17/2014,122.43,3
186926050,Test,11/17/2014,31.5,1
221697548,Test,11/17/2014,21.51,1
196565543,Test,11/17/2014,5.92,1
175698095,Test,11/17/2014,19.69,5
63241908,Control,11/17/2014,545.85,6
191756358,Test,11/17/2014,25.67,6
122269100,Control,11/17/2014,82.29,4
189008268,Control,11/17/2014,150.99,4
176062675,Test,11/17/2014,38.68,1
85909944,Test,11/17/2014,463.34,12
148474984,Test,11/17/2014,274.54,3
45116984,Test,11/17/2014,16.41,1
22178600,Test,11/17/2014,60.88,2
194941414,Test,11/17/2014,234.84,1
72356374,Test,11/17/2014,2.86,1
79917093,Test,11/17/2014,99.47,9
91442774,Test,11/17/2014,9.75,1
130868183,Test,11/17/2014,33.45,1
396344541,Test,11/17/2014,100.99,3
184993641,Test,11/17/2014,593.14,2
212771368,Test,11/17/2014,54.96,6
174190449,Test,11/17/2014,61.16,1
48434084,Control,11/17/2014,23.54,1
414349288,Test,11/17/2014,56.75,1
209752801,Control,11/17/2014,33.34,6
519102492,Control,11/17/2014,131.39,4
41473578,Test,11/17/2014,10,1
29347408,Test,11/17/2014,12.83,1
146266904,Test,11/17/2014,68.22,1
144378312,Test,11/17/2014,64.55,2
603997372,Test,11/17/2014,13.78,2
347822964,Control,11/17/2014,7.74,3
57245088,Test,11/17/2014,335.98,16
294735417,Control,11/17/2014,117.72,2
142218337,Test,11/17/2014,13.68,2
162368545,Test,11/17/2014,25.31,4
185827636,Test,11/17/2014,41.24,3
15728115,Test,11/17/2014,89.77,4
186357413,Test,11/17/2014,5.84,1
92781812,Test,11/17/2014,776.35,21
106176372,Test,11/17/2014,97.85,1
242042115,Test,11/17/2014,267.36,16
94588705,Test,11/17/2014,9.32,3
275625693,Test,11/17/2014,37.89,11
129923667,Test,11/17/2014,14.75,2
570710285,Test,11/17/2014,2.44,1
89770741,Test,11/17/2014,12.67,1
21764487,Test,11/17/2014,212.59,3
97092539,Control,11/17/2014,111.73,1
317801465,Test,11/17/2014,128.65,8
162344223,Test,11/17/2014,19.72,2
176295742,Test,11/17/2014,257.97,4
566056177,Test,11/17/2014,154.69,3
184497611,Test,11/17/2014,256.52,2
76373033,Control,11/17/2014,65.99,2
109847910,Test,11/17/2014,95.37,5
36810890,Control,11/17/2014,7.41,2
295975327,Control,11/17/2014,1121.19,6
56637854,Control,11/17/2014,18.59,1
168569727,Test,11/17/2014,323.62,2
366222516,Test,11/17/2014,9.85,1
34913423,Test,11/17/2014,58.27,8
99169278,Control,11/17/2014,60.91,11
219263574,Test,11/17/2014,106.55,2
637412383,Test,11/17/2014,530.28,8
169949681,Test,11/17/2014,78.46,3
158245705,Test,11/17/2014,10.86,1
87400373,Test,11/17/2014,11.27,1
216868097,Control,11/17/2014,4817.39,2
262684448,Control,11/17/2014,24.95,1
235820267,Test,11/17/2014,7.73,1
350092733,Test,11/17/2014,45.36,2
562442853,Test,11/17/2014,117.62,12
104946097,Test,11/17/2014,60.19,3
333984990,Test,11/17/2014,203.99,55
636494417,Test,11/17/2014,195.33,2
166091378,Control,11/17/2014,854.14,6
366311952,Test,11/17/2014,34.43,2
170143861,Test,11/17/2014,213.99,2
148963627,Test,11/17/2014,7.85,1
80357619,Test,11/17/2014,131.62,2
112549630,Test,11/17/2014,236.6,3
61483960,Control,11/17/2014,178.35,3
182059212,Control,11/17/2014,73.27,3
540526011,Test,11/17/2014,40.2,5
45865316,Control,11/17/2014,29.1,1
31747693,Test,11/17/2014,47.32,1
181470109,Control,11/17/2014,55.24,1
692609759,Test,11/17/2014,87.6,1
106247200,Test,11/17/2014,13.07,2
281243174,Test,11/17/2014,43.4,1
166508685,Test,11/17/2014,105.07,5
176881930,Test,11/17/2014,54.25,4
72776552,Test,11/17/2014,40.32,3
298533490,Control,11/17/2014,781.85,10
366874274,Test,11/17/2014,15.79,1
66202482,Test,11/17/2014,112.48,1
46414720,Test,11/17/2014,55,3
18937244,Test,11/17/2014,260.53,2
57523139,Test,11/17/2014,4.38,1
137252283,Test,11/17/2014,2.05,1
198890448,Control,11/17/2014,104.16,9
131647791,Test,11/17/2014,17.59,1
405223939,Test,11/17/2014,39.47,1
298429148,Test,11/17/2014,17.76,1
64658659,Test,11/17/2014,16.78,1
199531470,Test,11/17/2014,59.11,6
219165901,Test,11/17/2014,157.55,3
124588122,Test,11/17/2014,51.86,7
44333474,Control,11/17/2014,3.73,1
270464717,Test,11/17/2014,13.82,1
139234626,Control,11/17/2014,20.03,3
203392614,Test,11/17/2014,43.06,3
299080477,Test,11/17/2014,229.75,1
519026528,Test,11/17/2014,69.53,3
109330257,Test,11/17/2014,274.23,1
192834814,Test,11/17/2014,4.93,1
215936195,Test,11/17/2014,215.99,1
140896205,Control,11/17/2014,249.19,4
118068583,Test,11/17/2014,98.05,2
141295614,Test,11/17/2014,136.28,12
31170916,Test,11/17/2014,149.5,2
122655488,Test,11/17/2014,19.45,1
128307043,Control,11/17/2014,318.06,3
99550904,Control,11/17/2014,20.6,1
147410258,Test,11/17/2014,136.75,5
223353754,Control,11/17/2014,9.99,1
418616423,Control,11/17/2014,166.91,1
96650633,Control,11/17/2014,41.15,3
200058210,Test,11/17/2014,8.21,1
86398475,Test,11/17/2014,35.07,1
340102052,Test,11/17/2014,1.94,1
407626135,Test,11/17/2014,2.96,1
139693742,Test,11/17/2014,145.65,3
353721711,Test,11/17/2014,201.57,2
344367517,Test,11/17/2014,49.81,4
138895813,Test,11/17/2014,2.74,1
79348281,Test,11/17/2014,84.85,1
41019856,Test,11/17/2014,149.3,3
128634136,Control,11/17/2014,67.7,7
185689787,Test,11/17/2014,127.19,1
143515167,Control,11/17/2014,77.96,1
143010069,Test,11/17/2014,1.93,1
127680863,Test,11/17/2014,38.35,5
130311162,Control,11/17/2014,245.63,2
183954069,Test,11/17/2014,497.15,1
145358764,Test,11/17/2014,0.2,1
72646037,Test,11/17/2014,4.91,1
589853741,Test,11/17/2014,83.56,3
203945762,Test,11/17/2014,23.56,1
64310176,Control,11/17/2014,36.99,3
58170491,Test,11/17/2014,36.06,2
36312439,Control,11/17/2014,82,1
126101227,Control,11/17/2014,18.48,3
105500720,Test,11/17/2014,12.81,1
97825260,Test,11/17/2014,86.02,6
137820456,Test,11/17/2014,194.94,1
83120120,Test,11/17/2014,5.43,1
55684822,Test,11/17/2014,10.8,1
258835434,Test,11/17/2014,29.77,4
356987502,Control,11/17/2014,11.45,1
126483602,Test,11/17/2014,44.41,1
37707962,Test,11/17/2014,156.56,1
435383547,Test,11/17/2014,13.74,2
124110484,Test,11/17/2014,23.66,1
16636497,Test,11/17/2014,232.86,3
123391032,Test,11/17/2014,56.74,2
142441450,Test,11/17/2014,13.8,1
94136008,Test,11/17/2014,165.18,2
290730666,Test,11/17/2014,95.63,4
593925190,Test,11/17/2014,157.83,1
29373751,Test,11/17/2014,19.99,1
132855680,Test,11/17/2014,240.45,3
137887657,Control,11/17/2014,399.88,2
66239242,Test,11/17/2014,10.46,1
134214689,Test,11/17/2014,72.29,17
599715782,Control,11/17/2014,5.9,1
562678108,Test,11/17/2014,23.43,1
104861619,Test,11/17/2014,538.5,5
292129123,Control,11/17/2014,52.21,1
179228121,Test,11/17/2014,35,1
454309598,Test,11/17/2014,71.61,9
486882340,Control,11/17/2014,303.07,2
141647726,Test,11/17/2014,7.76,1
115953834,Control,11/17/2014,19.1,5
83965812,Test,11/17/2014,171.35,4
35497546,Test,11/17/2014,31.47,3
87120534,Test,11/17/2014,389.09,2
455997653,Test,11/17/2014,17.66,1
300231740,Test,11/17/2014,62.69,2
179916149,Test,11/17/2014,412.44,3
70653763,Test,11/17/2014,472.8,17
61657547,Test,11/17/2014,1104.82,1
53248275,Test,11/17/2014,1.95,1
59681396,Test,11/17/2014,429.97,1
119235432,Control,11/17/2014,654.31,57
463666167,Test,11/17/2014,6.31,1
225856400,Test,11/17/2014,156.64,10
163687587,Test,11/17/2014,141.07,6
202649983,Test,11/17/2014,864.74,7
8661566,Test,11/17/2014,390.86,1
110139448,Test,11/17/2014,57.8,2
110945134,Test,11/17/2014,52.29,2
164625756,Test,11/17/2014,181.16,2
17147374,Test,11/17/2014,341.5,3
421899206,Control,11/17/2014,42.08,2
63173268,Control,11/17/2014,29.31,2
39779477,Control,11/17/2014,12.8,1
138757289,Test,11/17/2014,140.68,9
131485697,Test,11/17/2014,41.45,1
204143970,Test,11/17/2014,27.8,8
166135396,Control,11/17/2014,106.99,5
59629728,Test,11/17/2014,16.51,2
18396762,Test,11/17/2014,70.34,3
437240727,Test,11/17/2014,78.42,8
77676750,Test,11/17/2014,13.8,1
175245737,Test,11/17/2014,28.31,2
7307355,Test,11/17/2014,163.72,2
135164751,Test,11/17/2014,45.4,4
73958588,Test,11/17/2014,87.08,1
65150202,Test,11/17/2014,81.57,2
612386403,Test,11/17/2014,297.62,6
184158406,Test,11/17/2014,30.31,5
95506608,Test,11/17/2014,9.67,1
434340675,Test,11/17/2014,19.88,7
568919686,Test,11/17/2014,434.77,4
135590481,Test,11/17/2014,209.74,14
90245069,Test,11/17/2014,11.82,1
279778782,Test,11/17/2014,334.17,3
135634726,Test,11/17/2014,39.25,1
49880806,Test,11/17/2014,34.78,3
469982840,Test,11/17/2014,344.08,3
287906380,Control,11/17/2014,147.44,12
72882037,Test,11/17/2014,37.63,5
54910523,Test,11/17/2014,575.04,1
537395522,Test,11/17/2014,1.54,1
299529627,Control,11/17/2014,41.2,2
228313372,Control,11/17/2014,4.77,1
84169236,Test,11/17/2014,28.64,1
61342436,Test,11/17/2014,1.94,1
304107513,Test,11/17/2014,54.78,11
504885315,Test,11/17/2014,168.49,2
102315182,Test,11/17/2014,13.69,2
134169341,Test,11/17/2014,740.91,5
84082053,Test,11/17/2014,76.94,1
58598798,Test,11/17/2014,11.16,2
197850054,Control,11/17/2014,7.78,1
295597177,Test,11/17/2014,58.39,1
285812403,Test,11/17/2014,223.56,17
84292011,Test,11/17/2014,0.02,1
64836092,Test,11/17/2014,89.95,1
72770745,Test,11/17/2014,5.84,1
74701283,Test,11/17/2014,57.21,3
159729499,Test,11/17/2014,229.71,5
223521562,Test,11/17/2014,18.5,4
293510566,Test,11/17/2014,48.91,1
82414431,Control,11/17/2014,1154.16,10
181476575,Test,11/17/2014,2.56,1
242921427,Test,11/17/2014,79.38,2
36669506,Test,11/17/2014,587.94,12
567478565,Control,11/17/2014,36.76,4
125138857,Test,11/17/2014,20.5,2
62936726,Test,11/17/2014,137.86,5
223924621,Test,11/17/2014,673,12
118402856,Test,11/17/2014,11.84,1
26829294,Test,11/17/2014,279.48,24
91327810,Test,11/17/2014,321.35,11
312997257,Control,11/17/2014,23.38,1
505981937,Test,11/17/2014,129.14,7
51730990,Test,11/17/2014,119,2
455249042,Test,11/17/2014,87.75,4
100176310,Test,11/17/2014,160.71,4
90886479,Control,11/17/2014,386.04,4
219303410,Test,11/17/2014,84.73,7
134111194,Test,11/17/2014,1.93,1
300966286,Test,11/17/2014,28.37,2
75477674,Test,11/17/2014,350.44,9
49873842,Test,11/17/2014,236.51,5
101239345,Test,11/17/2014,517.12,130
196251720,Test,11/17/2014,88.89,2
112488423,Control,11/17/2014,90.03,4
55641497,Test,11/17/2014,7.84,1
363215490,Test,11/17/2014,12.64,4
128955388,Control,11/17/2014,27.84,4
292608346,Test,11/17/2014,29.99,2
114575463,Test,11/17/2014,17.23,4
195836921,Test,11/17/2014,42.45,8
133718304,Control,11/17/2014,87.4,8
252305774,Test,11/17/2014,508.85,1
87613677,Test,11/17/2014,118.53,3
95678959,Test,11/17/2014,824.07,3
289317770,Test,11/17/2014,43.38,1
92398040,Test,11/17/2014,774.79,3
115638986,Control,11/17/2014,78.58,3
592718766,Test,11/17/2014,246.18,4
141385026,Control,11/17/2014,26.95,5
76044344,Test,11/17/2014,7.28,3
18399562,Test,11/17/2014,156.75,6
131687971,Test,11/17/2014,62.24,2
75775022,Control,11/17/2014,37.5,1
47843988,Control,11/17/2014,27.91,3
294266013,Control,11/17/2014,113.32,5
121885259,Test,11/17/2014,20.72,1
96873383,Test,11/17/2014,352.52,4
553933367,Test,11/17/2014,6.21,2
47592873,Control,11/17/2014,61.58,2
18942862,Test,11/17/2014,4.34,1
134382005,Test,11/17/2014,41,2
142710004,Test,11/17/2014,157.72,3
511223627,Test,11/17/2014,122.48,26
70866921,Control,11/17/2014,31.29,8
222456594,Test,11/17/2014,41.45,2
235972653,Test,11/17/2014,14.64,1
384933402,Test,11/17/2014,38.88,2
602915458,Test,11/17/2014,120.38,1
66237640,Test,11/17/2014,10.24,2
83434156,Control,11/17/2014,59.62,5
192305716,Test,11/17/2014,37.08,4
207093038,Test,11/17/2014,85.58,4
309897799,Test,11/17/2014,29.59,6
148602819,Test,11/17/2014,416.52,6
597248133,Test,11/17/2014,62.15,3
427295651,Test,11/17/2014,11.8,1
175636476,Test,11/17/2014,73.64,1
12045551,Control,11/17/2014,25.55,1
126528003,Test,11/17/2014,238.58,6
1032626,Test,11/17/2014,4.87,1
215878886,Test,11/17/2014,41.35,3
198584066,Test,11/17/2014,16.31,2
88436098,Control,11/17/2014,118.95,2
164442594,Test,11/17/2014,24.07,5
213298843,Test,11/17/2014,43.2,2
42577933,Test,11/17/2014,150.07,19
59452825,Test,11/17/2014,96.71,1
113736196,Test,11/17/2014,7.48,1
73602186,Test,11/17/2014,5.92,1
41794215,Test,11/17/2014,24.08,4
59816957,Control,11/17/2014,54.98,7
214747634,Test,11/17/2014,35.51,1
63573472,Test,11/17/2014,113.14,8
130891115,Test,11/17/2014,82.66,15
113420027,Test,11/17/2014,98.68,1
166757142,Control,11/17/2014,18.16,5
145725750,Test,11/17/2014,98.97,13
100458307,Test,11/17/2014,813.06,18
190779805,Test,11/17/2014,67.43,1
166155498,Test,11/17/2014,118.4,2
365666715,Test,11/17/2014,19.95,1
183064225,Test,11/17/2014,554.23,4
106356738,Control,11/17/2014,9.77,1
99325174,Test,11/17/2014,1.95,1
203556007,Test,11/17/2014,0.99,1
112129399,Test,11/17/2014,45.36,1
182896376,Test,11/17/2014,29.39,2
14414050,Test,11/17/2014,221.43,5
55591350,Test,11/17/2014,4.42,1
516049017,Test,11/17/2014,10.86,1
133224341,Test,11/17/2014,17.15,1
372147393,Control,11/17/2014,288.74,3
78878177,Test,11/17/2014,3.55,1
104904290,Control,11/17/2014,56.79,2
130040356,Test,11/17/2014,3.89,1
63347777,Test,11/17/2014,16.41,3
89689080,Control,11/17/2014,15.62,1
288425477,Control,11/17/2014,10221.69,3
197371762,Test,11/17/2014,1.93,1
188574890,Test,11/17/2014,64.48,2
105538187,Test,11/17/2014,102.86,5
66692921,Test,11/17/2014,40.67,4
140576369,Test,11/17/2014,3.86,2
339815480,Test,11/17/2014,262.14,20
13934629,Test,11/17/2014,192.73,10
519704638,Test,11/17/2014,134.13,18
188146544,Test,11/17/2014,19.7,1
500907228,Test,11/17/2014,3.14,1
418723448,Control,11/17/2014,19.11,2
300650426,Test,11/17/2014,13.72,1
404093194,Test,11/17/2014,322.27,4
329122239,Test,11/17/2014,54.23,4
391616285,Test,11/17/2014,21.13,5
43687243,Test,11/17/2014,95.97,3
59625773,Control,11/17/2014,385.91,14
172210414,Control,11/17/2014,10.76,2
294208707,Test,11/17/2014,35.74,2
